kind,campaign,arm,suffix,eval,set,t,k,cell,ema,n,cold,g50,width,g50_in_range,p_cold_r0,yield,fe_med,fe_p90,fe_step1,viol_fail,valid_wrong,givens_kept,rho,b1,r_med,k50,k90,rescue_1,rescue_any,auc,spurious,t1r,t1r_over_verified,ckpt
full,sport2,S1,,full_t6,full,6,0,rg,,422786,0.023141731277762274,31.125264834110865,2.1595748261016983,True,0.1600602025291606,0.0,3.0,4.0,0.0,39.49447460302856,0.0,0.999998776480777,,,,,,,,,,,,runs/pretrainsport2_S1/ckpt_latest.pkl
full,sport2,S1,,full_t64,full,64,0,rg,,422786,0.0017290071099799898,48.54319895743252,15.520283581234969,False,0.008506879120519574,0.0005834225057305362,3.0,21.0,0.0,40.20158510146782,9.461051217400765e-06,0.9776547650655244,,,,,,,,,,,,runs/pretrainsport2_S1/ckpt_latest.pkl
full,sport2,S1,,strat_t256,strat512,256,16,rg,,512,0.001953125,64.04545672238115,27.08961284657155,False,0.013157894736842105,0.0,3.0,58.0,0.0,50.08414872798434,0.0,0.929236111111111,,,,,,,,,,,,runs/pretrainsport2_S1/ckpt_latest.pkl
full,sport2,S1,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.4000000000000004,0.0,38.57425742574257,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S1/ckpt_latest.pkl
full,sport2,S1,,strat_t64,strat512,64,16,rg,,512,0.001953125,64.04545672238115,27.08961284657155,False,0.013157894736842105,0.0,3.0,42.699999999999996,0.0,39.234833659491194,0.0,0.9782350378719864,,,,,,,,,,,,runs/pretrainsport2_S1/ckpt_latest.pkl
full,sport2,S2,,full_t6,full,6,0,rg,,422786,0.021904698831087123,31.726477250984132,2.8848046101101543,True,0.1515042452598688,0.0,3.0,4.0,0.0,40.263524575297744,0.0,0.9999769119965112,,,,,,,,,,,,runs/pretrainsport2_S2/ckpt_latest.pkl
full,sport2,S2,,full_t64,full,64,0,rg,,422786,0.01642675017621208,33.01699259392615,3.5148167550448384,True,0.11361591440770855,0.0,3.0,4.0,0.0,129.316257896648,2.365262804350191e-06,0.41941842451595956,,,,,,,,,,,,runs/pretrainsport2_S2/ckpt_latest.pkl
full,sport2,S2,,strat_t256,strat512,256,16,rg,,512,0.0078125,34.05335808102969,0.5803329386797811,True,0.05263157894736842,0.0,3.0,3.4000000000000004,0.0,210.46259842519686,0.0,0.12330644933880827,,,,,,,,,,,,runs/pretrainsport2_S2/ckpt_latest.pkl
full,sport2,S2,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.4000000000000004,0.0,39.92871287128713,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S2/ckpt_latest.pkl
full,sport2,S2,,strat_t64,strat512,64,16,rg,,512,0.0078125,34.05335808102969,0.5803329386797811,True,0.05263157894736842,0.0,3.0,3.4000000000000004,0.0,129.74606299212599,0.0,0.40691674161325625,,,,,,,,,,,,runs/pretrainsport2_S2/ckpt_latest.pkl
full,sport2,S3,,full_t6,full,6,0,rg,,422786,0.022997450246696912,31.236993157585513,2.258735094675566,True,0.15906228017079196,0.0,3.0,4.0,0.0,39.84788761036452,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S3/ckpt_latest.pkl
full,sport2,S3,,full_t64,full,64,0,rg,,422786,0.011097813078011097,34.10144635244346,4.9380224694260315,True,0.07656191208467616,3.3180426866191636e-05,3.0,4.0,0.0,38.93061368974441,2.365262804350191e-06,0.9971725407616531,,,,,,,,,,,,runs/pretrainsport2_S3/ckpt_latest.pkl
full,sport2,S3,,strat_t256,strat512,256,16,rg,,512,0.00390625,35.44076915801925,4.929678262069059,False,0.02631578947368421,0.0,3.0,13.899999999999995,0.0,40.79803921568627,0.0,0.9770204605613613,,,,,,,,,,,,runs/pretrainsport2_S3/ckpt_latest.pkl
full,sport2,S3,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,4.0,0.0,39.03168316831683,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S3/ckpt_latest.pkl
full,sport2,S3,,strat_t64,strat512,64,16,rg,,512,0.0078125,34.763088270601045,6.378084040529949,True,0.05263157894736842,0.0,3.0,13.899999999999995,0.0,37.960629921259844,0.0,0.9982252032757547,,,,,,,,,,,,runs/pretrainsport2_S3/ckpt_latest.pkl
full,sport2,S4,,full_t6,full,6,0,rg,,422786,0.021812453581717465,31.768653627473235,2.838021707456625,True,0.15086622932582983,0.0,4.0,5.0,0.0,38.0487518255941,0.0,0.9999988572032293,,,,,,,,,,,,runs/pretrainsport2_S4/ckpt_latest.pkl
full,sport2,S4,,full_t64,full,64,0,rg,,422786,0.10861523323856513,29.930573257978892,8.510642653605512,True,0.5467142179396993,0.03456847472342732,24.0,46.0,0.0,34.891634935587014,0.00010407156339140842,0.9999630758730053,,,,,,,,,,,,runs/pretrainsport2_S4/ckpt_latest.pkl
full,sport2,S4,,strat_t256,strat512,256,16,rg,,512,0.109375,30.213055305755965,9.276694335952396,True,0.4605263157894737,0.0481651376146789,27.0,76.2,0.0,34.08771929824562,0.005859375,0.9996088741987179,,,,,,,,,,,,runs/pretrainsport2_S4/ckpt_latest.pkl
full,sport2,S4,,strat_t6,strat512,6,16,rg,,512,0.01171875,33.76035155158212,0.7585152080007436,True,0.07894736842105263,0.0,4.0,5.0,0.0,37.34782608695652,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S4/ckpt_latest.pkl
full,sport2,S4,,strat_t64,strat512,64,16,rg,,512,0.09765625,30.490415206784046,9.224585552558823,True,0.4473684210526316,0.03669724770642202,24.5,42.9,0.0,33.95887445887446,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S4/ckpt_latest.pkl
full,sport2,S5,,full_t6,full,6,0,rg,,422786,0.02336170071856684,30.890173032166658,1.8866159693930888,True,0.16158162514109967,0.0,3.0,4.0,0.0,32.35397629986268,0.0,0.9999656557563903,,,,,,,,,,,,runs/pretrainsport2_S5/ckpt_latest.pkl
full,sport2,S5,,full_t64,full,64,0,rg,,422786,0.12020502097988107,30.42331876803251,10.284405725780006,True,0.5537651119799761,0.04692541869551152,15.0,30.0,0.0,3.436409339588402,0.00022706522921761836,0.9952882347470999,,,,,,,,,,,,runs/pretrainsport2_S5/ckpt_latest.pkl
full,sport2,S5,,strat_t256,strat512,256,16,rg,,512,0.142578125,30.211355460657266,11.129562280864556,True,0.6447368421052632,0.05504587155963303,15.0,28.599999999999994,0.0,3.642369020501139,0.0,0.9938976162563519,,,,,,,,,,,,runs/pretrainsport2_S5/ckpt_latest.pkl
full,sport2,S5,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.0,0.0,32.203960396039605,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S5/ckpt_latest.pkl
full,sport2,S5,,strat_t64,strat512,64,16,rg,,512,0.140625,30.1960855921901,10.97739473495296,True,0.6447368421052632,0.052752293577981654,15.0,26.9,0.0,3.631818181818182,0.0,0.9955806460642569,,,,,,,,,,,,runs/pretrainsport2_S5/ckpt_latest.pkl
full,sport2,S6,,full_t6,full,6,0,rg,,422786,0.021739130434782608,31.793697369725237,2.856660500874283,True,0.15035908845518348,0.0,3.0,5.0,0.0,42.886229282268886,0.0,0.9999985366672409,,,,,,,,,,,,runs/pretrainsport2_S6/ckpt_latest.pkl
full,sport2,S6,,full_t64,full,64,0,rg,,422786,0.0,,,False,0.0,0.0,3.0,5.0,0.0,67.01083053838111,0.0,0.8472170147830497,,,,,,,,,,,,runs/pretrainsport2_S6/ckpt_latest.pkl
full,sport2,S6,,strat_t256,strat512,256,16,rg,,512,0.0,,,False,0.0,0.0,3.0,3.8000000000000007,0.0,87.837890625,0.0,0.7758242076210826,,,,,,,,,,,,runs/pretrainsport2_S6/ckpt_latest.pkl
full,sport2,S6,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.8000000000000007,0.0,42.48910891089109,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S6/ckpt_latest.pkl
full,sport2,S6,,strat_t64,strat512,64,16,rg,,512,0.0,,,False,0.0,0.0,3.0,3.8000000000000007,0.0,68.64453125,0.0,0.8359372514900958,,,,,,,,,,,,runs/pretrainsport2_S6/ckpt_latest.pkl
full,sport2,S7,,full_t6,full,6,0,rg,,422786,0.023032929188762163,31.20751559009229,2.2659694510761605,True,0.1593076709146531,0.0,3.0,4.0,0.0,36.604605275900134,0.0,0.9999982330196163,,,,,,,,,,,,runs/pretrainsport2_S7/ckpt_latest.pkl
full,sport2,S7,,full_t64,full,64,0,rg,,422786,0.06194859810873586,32.40382384110442,10.264254581277777,True,0.30770363341894746,0.02041149259385222,19.0,39.0,0.0,32.49846316771517,0.0008704167120008704,0.9982769468762415,,,,,,,,,,,,runs/pretrainsport2_S7/ckpt_latest.pkl
full,sport2,S7,,strat_t256,strat512,256,16,rg,,512,0.048828125,33.93977564111508,11.855848217422142,True,0.23684210526315788,0.016055045871559634,24.0,49.60000000000003,0.0,32.09856262833676,0.009765625,0.9928323613767088,,,,,,,,,,,,runs/pretrainsport2_S7/ckpt_latest.pkl
full,sport2,S7,,strat_t6,strat512,6,16,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,4.0,0.0,36.116831683168314,0.0,1.0,,,,,,,,,,,,runs/pretrainsport2_S7/ckpt_latest.pkl
full,sport2,S7,,strat_t64,strat512,64,16,rg,,512,0.07421875,34.687294334786046,15.626453530387662,True,0.3684210526315789,0.022935779816513763,22.5,41.2,0.0,31.962025316455698,0.001953125,0.9981668330393054,,,,,,,,,,,,runs/pretrainsport2_S7/ckpt_latest.pkl
full,sport2w2,W1,,full_t6,full,6,1,rg,,422786,0.022415595596826765,31.518706445681886,2.9823313884009433,True,0.15502151258854516,2.765035572182636e-06,2.0,3.0,0.0,31.96775777928862,0.0,0.999879349310221,0.022415595596826765,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,full_t64,full,64,1,rg,,422786,0.008193270354269063,46.172656114990716,18.608284709009965,False,0.03456737611857281,0.0037355630580187416,14.0,42.0,0.0,25.12718149775113,0.0,0.9918585650943335,0.008193270354269063,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,ret_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,strat_t256,strat512,256,16,rg,,512,0.0,,,False,0.0,0.0,16.0,66.60000000000001,0.0,28.01171875,0.0,0.9932696283322183,0.146484375,,,7,14,,0.146484375,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,strat_t6,strat512,6,4,rg,,512,0.015625,31.395255564118184,3.8489108411210333,True,0.10526315789473684,0.0,2.0,3.5999999999999996,0.0,31.76984126984127,0.0,0.9998851102941176,0.017578125,,,0,4,,0.001984126984126984,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,strat_t64,strat512,64,16,rg,,512,0.005859375,,,False,0.039473684210526314,0.0,14.0,41.800000000000026,0.0,25.037328094302556,0.0,0.9929976849639077,0.142578125,,,7,14,,0.137524557956778,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W1,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,16.0,37.400000000000006,0.0,24.3125,0.0,0.9979485285645373,0.0,,,,,,0.0,,,,,runs/pretrainsport2w2_W1/ckpt_latest.pkl
full,sport2w2,W13,,full_t6,full,6,1,rg,,422786,0.02398613009891529,30.615709348611123,2.55923546722627,True,0.16583506470135947,1.1060142288730544e-05,2.0,3.0,0.0,31.435563256552243,0.0,0.999951648441123,0.02398613009891529,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,full_t64,full,64,1,rg,,422786,0.00042338204197868423,67.20508331223132,23.47793336019293,False,0.0009652035925204901,0.00033180426866191633,11.0,24.0,0.0,57.227700913614775,7.095788413050574e-06,0.8520408576831102,0.00042338204197868423,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,ret_t8,strat512,8,1,rg,,512,0.98046875,-29.40523635841287,61.203472525799505,False,0.9736842105263158,0.981651376146789,0.0,0.0,1.0,3.0,0.0,1.0,0.98046875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,strat_t256,strat512,256,1,rg,,512,0.0,,,False,0.0,0.0,11.0,28.10000000000001,0.0,243.0,0.0,0.0,0.0,,,,,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.0,0.0,31.631683168316833,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,strat_t64,strat512,64,7,rg,,512,0.0,,,False,0.0,0.0,11.0,28.10000000000001,0.0,58.974609375,0.0,0.8466666422585594,0.00390625,,,7,7,,0.00390625,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W13,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,8.5,24.700000000000003,0.0,48.6875,0.0,0.8599005270107013,0.0,,,,,,0.0,,,,,runs/pretrainsport2w2_W13/ckpt_latest.pkl
full,sport2w2,W1s1,,full_t6,full,6,1,rg,,422786,0.0234586764935452,30.727710537770708,1.7872467000969852,True,0.1622523598409868,0.0,2.0,3.0,0.0,30.773787263725936,0.0,0.9999905932534668,0.0234586764935452,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,full_t64,full,64,1,rg,,422786,0.06400401148571618,63.46848549861408,62.44650602768503,False,0.28710717031753563,0.026295488291456868,16.0,36.0,0.0,25.54051540712513,0.0,0.9885580441071047,0.06400401148571618,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,ret_t8,strat512,8,1,rg,,512,0.923828125,,,False,0.9473684210526315,0.9197247706422018,0.0,0.0,1.0,3.5128205128205128,0.0,1.0,0.923828125,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,strat_t256,strat512,256,16,rg,,512,0.01171875,41.79250976328615,15.750656413674738,False,0.039473684210526314,0.006880733944954129,17.0,36.5,0.0,26.00592885375494,0.0,0.9873927893021417,0.142578125,,,5,14,,0.1324110671936759,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,strat_t6,strat512,6,10,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,3.0,0.0,30.865346534653465,0.0,1.0,0.015625,,,0,10,,0.0019801980198019802,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,strat_t64,strat512,64,16,rg,,512,0.0546875,,,False,0.25,0.020642201834862386,17.0,32.599999999999994,0.0,25.665289256198346,0.0,0.9870078648328882,0.220703125,,,3,14,,0.1756198347107438,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W1s1,,val_t64,64,64,1,rg,,64,0.09375,,,False,0.13333333333333333,0.08163265306122448,15.5,25.699999999999996,0.0,27.810344827586206,0.0,0.997270391283139,0.09375,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W1s1/ckpt_latest.pkl
full,sport2w2,W2,,full_t6,full,6,1,rg,,422786,0.02349415543561045,30.62133828209441,1.538321126962605,True,0.16249775058484794,0.0,3.0,3.0,0.0,33.16991277767147,0.0,0.9999974102990015,0.02349415543561045,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,full_t64,full,64,1,rg,,422786,0.19374813735554158,29.133734568325227,10.999967419679665,True,0.8655258723640944,0.08020538684230173,17.0,33.0,0.0,30.92867704006196,0.0,0.9999991412925227,0.19374813735554158,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,ret_t8,strat512,8,1,rg,,512,0.998046875,,,False,1.0,0.9977064220183486,0.0,0.0,1.0,3.0,0.0,1.0,0.998046875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,strat_t256,strat512,256,16,rg,,512,0.201171875,29.115844618995524,11.29970389095444,True,0.8157894736842105,0.09403669724770643,16.0,40.8,0.0,34.68948655256724,0.0,1.0,0.240234375,,,0,4,,0.0488997555012225,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,strat_t6,strat512,6,2,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,3.0,0.0,32.79207920792079,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,strat_t64,strat512,64,16,rg,,512,0.193359375,29.3591790071457,11.638985547722635,True,0.8026315789473685,0.0871559633027523,16.0,32.0,0.0,30.239709443099272,0.0,1.0,0.232421875,,,0,5,,0.048426150121065374,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W2,,val_t64,64,64,1,rg,,64,0.109375,,,False,0.13333333333333333,0.10204081632653061,19.0,27.0,0.0,30.45614035087719,0.0,1.0036134087980315,0.109375,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W2/ckpt_latest.pkl
full,sport2w2,W3,,full_t6,full,6,1,rg,,422786,0.0234539459679365,30.734981530010664,1.7764364717592864,True,0.16221964107513864,0.0,2.0,3.0,0.0,32.07718410153317,0.0,0.9999881833838226,0.0234539459679365,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,full_t64,full,64,1,rg,,422786,0.14952481870260603,31.103029971737566,13.87944870546221,True,0.6397500286289202,0.06666777268089553,15.0,40.0,0.0,26.493371230556583,0.0,0.9999448806313802,0.14952481870260603,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,ret_t8,strat512,8,1,rg,,512,0.87109375,,,False,0.9342105263157895,0.8600917431192661,0.0,0.0,1.0,3.4393939393939394,0.0,1.0,0.87109375,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,strat_t256,strat512,256,14,rg,,512,0.1796875,30.079141111969395,13.031786974972922,True,0.6447368421052632,0.09862385321100918,15.0,67.5,0.0,25.66190476190476,0.0,0.999843499599359,0.296875,,,0,4,,0.14285714285714285,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,3.0,3.0,0.0,32.011881188118814,0.0,1.0,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,strat_t64,strat512,64,16,rg,,512,0.14453125,30.093224084856402,10.937210033923801,True,0.5394736842105263,0.07568807339449542,14.0,42.0,0.0,25.801369863013697,0.0,0.9998553240740741,0.271484375,,,0,5,,0.14840182648401826,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W3,,val_t64,64,64,1,rg,,64,0.125,,,False,0.2,0.10204081632653061,20.0,41.6,0.0,27.285714285714285,0.0,1.0036134087980315,0.125,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W3/ckpt_latest.pkl
full,sport2w2,W4,,full_t6,full,6,1,rg,,422786,0.021195119989782064,31.933038728385696,3.3528148889771403,True,0.1465800709997219,2.765035572182636e-06,2.0,3.0,0.0,32.479043073763066,0.0,0.9999318577948878,0.021195119989782064,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,full_t64,full,64,1,rg,,422786,0.01794761415940925,40.2774437612542,15.697259207453621,False,0.0830402277226103,0.006945769357322782,15.0,35.0,0.0,26.79351779151152,0.0,0.9996251508234619,0.01794761415940925,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,ret_t8,strat512,8,1,rg,,512,0.931640625,-73.33851893885988,165.80634906181822,False,0.9473684210526315,0.9288990825688074,0.0,0.0,1.0,3.057142857142857,0.0,1.0,0.931640625,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,strat_t256,strat512,256,16,rg,,512,0.017578125,45.44047791687983,21.583061406070563,False,0.09210526315789473,0.0045871559633027525,16.0,61.400000000000006,0.0,24.206759443339962,0.0,0.9995844069465394,0.1484375,,,5,13,,0.13320079522862824,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,strat_t6,strat512,6,4,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.0,0.0,32.44158415841584,0.0,1.0,0.015625,,,0,4,,0.0019801980198019802,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,strat_t64,strat512,64,16,rg,,512,0.0234375,45.96003120227395,23.960028883478014,False,0.07894736842105263,0.013761467889908258,14.0,36.20000000000002,0.0,26.972,0.0,0.9996472175275024,0.146484375,,,4,14,,0.126,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,16.0,37.40000000000001,0.0,27.546875,0.0,1.0029884087980316,0.0,,,,,,0.0,,,,,runs/pretrainsport2w2_W4/ckpt_latest.pkl
full,sport2w2,W4s1,,full_t6,full,6,1,rg,,422786,0.02237065560354411,31.536661407796494,2.9771230030639577,True,0.1547106843129877,2.765035572182636e-06,2.0,3.0,0.0,31.51422357062672,0.0,0.9999310606028298,0.02237065560354411,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,full_t64,full,64,1,rg,,422786,0.0055323496993750975,49.71275685195222,20.239030755495943,False,0.024473636854417852,0.002330924987349962,15.0,46.0,0.0,30.60452565959562,0.0,0.9944273025402616,0.0055323496993750975,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,ret_t8,strat512,8,1,rg,,512,0.98828125,-13.844383564869354,38.545132675589805,False,1.0,0.9862385321100917,0.0,0.0,1.0,3.0,0.0,1.0,0.98828125,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,strat_t256,strat512,256,16,rg,,512,0.0078125,,,False,0.013157894736842105,0.006880733944954129,25.0,147.2,0.0,30.75,0.0,0.9950021666318771,0.255859375,,,6,13,,0.25,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,strat_t6,strat512,6,1,rg,,512,0.013671875,31.245421913417083,1.0182792983436346,True,0.09210526315789473,0.0,2.0,2.4000000000000004,0.0,31.316831683168317,0.0,0.9999248798076923,0.013671875,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,strat_t64,strat512,64,16,rg,,512,0.009765625,61.750019704637545,34.47325677413884,False,0.039473684210526314,0.0045871559633027525,16.0,48.8,0.0,30.59368836291913,0.0,0.9941785860322522,0.23046875,,,6,14,,0.22287968441814596,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W4s1,,val_t64,64,64,1,rg,,64,0.0,,,False,0.0,0.0,15.0,15.6,0.0,31.703125,0.0,1.001131660222533,0.0,,,,,,0.0,,,,,runs/pretrainsport2w2_W4s1/ckpt_latest.pkl
full,sport2w2,W5,,full_t6,full,6,1,rg,,422786,0.022831881850392397,31.318968707818172,2.61246370088958,True,0.15791712336610664,0.0,2.0,3.0,0.0,32.44492451583388,0.0,0.999963053509637,0.022831881850392397,,,0,0,,0.0,,,,,runs/pretrainsport2w2_W5/ckpt_latest.pkl
